id,customer,price
10252,pwd,167
10253,rht,347
10254,zdz,169
10255,sxr,429
10256,pwb,722
10257,lbp,920
10258,qkc,75
10259,gkj,247
10260,cnb,504
10261,stn,460
10262,mss,990
10263,hwz,80
10264,xhc,624
10265,rgx,556
10266,hrx,790
10267,mqf,864
10268,flh,224
10269,xnw,479
10270,pmm,277
10271,krz,518
10272,tqn,32
10273,mdt,791
10274,wtq,295
10275,rtx,489
10276,pnj,689
10277,bgx,91
10278,wrx,513
10279,byc,86
10280,rtr,588
10281,btf,492
10282,bwy,559
10283,wqy,229
10284,mxc,861
10285,dlq,996
10286,xsk,1000
10287,fsz,788
10288,gff,872
10289,jdc,188
10290,wdj,374
10291,jlz,965
10292,skj,515
10293,dzq,713
10294,xxg,574
10295,qgj,861
10296,cgx,74
10297,npr,627
10298,zjs,591
10299,gsy,579
10300,yrq,58
10301,gbw,670
10302,jjj,286
10303,lnq,73
10304,bjg,466
10305,fsd,644
10306,bww,727
10307,pdc,735
10308,djt,750
10309,hfy,636
10310,ytm,63
10311,qkp,284
10312,spm,115
10313,wns,262
10314,fpf,328
10315,krb,279
10316,bfy,93
10317,dsq,70
10318,qzw,305
10319,zfp,251
10320,glx,583
10321,qkr,857
10322,myq,423
10323,dhy,380
10324,xrk,72
10325,qwc,261
10326,bgg,833
10327,twh,310
10328,kzj,762
10329,nsd,740
10330,qmb,164
10331,cyk,681
10332,hwr,241
10333,ftm,362
10334,hsp,965
10335,byr,154
10336,kjq,790
10337,gny,581
10338,yqt,14
10339,wyq,739
10340,fgm,426
10341,bxh,350
10342,qpc,756
10343,bbs,822
10344,fdl,563
10345,rhm,869
10346,gdr,488
10347,djs,384
10348,ppm,618
10349,ngn,127
10350,rdm,858
10351,kqs,77
10352,jnc,256
10353,zbm,484
10354,ncc,701
10355,ytr,980
10356,zny,347
10357,dhm,347
10358,csg,373
10359,qpd,185
10360,gzg,667
10361,fqx,187
10362,lxl,500
10363,pjs,427
10364,drp,410
10365,dhx,699
10366,rzf,758
10367,dyy,472
10368,njj,657
10369,rck,57
10370,yqs,324
10371,syx,744
10372,kkw,797
10373,rsd,510
10374,lzt,206
10375,rwn,378
10376,hcs,671
10377,dyr,658
10378,prp,672
10379,crt,954
10380,gsm,8
10381,jpl,941
10382,bpf,371
10383,wbm,856
10384,hgj,656
10385,rht,422
10386,fyn,123
10387,fkn,986
10388,gwd,969
10389,lfm,322
10390,zcy,516
10391,wws,10
10392,kbj,511
10393,wgm,372
10394,byn,432
10395,kth,601
10396,nwf,258
10397,txs,112
10398,xgm,538
10399,tfp,874
10400,ccn,866
10401,xgw,231
10402,bjh,645
10403,zft,768
10404,qkf,925
10405,dxn,461
10406,nss,325
10407,syg,712
10408,ygn,629
10409,mtx,81
10410,kgz,300
10411,hjk,337
10412,nmh,978
10413,tml,892
10414,txs,778
10415,lch,330
10416,tmz,580
10417,hqq,892
10418,nmr,436
10419,mjt,916
10420,mzj,557
10421,nmf,485
10422,tzj,594
10423,gyr,808
10424,ymf,920
10425,yfx,251
10426,mbq,333
10427,dyh,548
10428,cwt,486
10429,dmc,710
10430,gpt,785
10431,pyf,466
10432,nwk,680
10433,mbt,49
10434,qcr,480
10435,hcl,550
10436,nls,310
10437,zlq,563
10438,bcf,332
10439,bsh,418
10440,mhz,397
10441,bfj,171
10442,ymj,468
10443,byn,13
10444,tqc,762
10445,zcf,277
10446,lyy,222
10447,wfn,68
10448,bcx,628
10449,sdw,249
10450,hmg,553
10451,ygw,30
10452,ntg,603
10453,lgb,397
10454,fmg,503
10455,rrp,476
10456,rgj,488
10457,wmk,995
10458,kqf,800
10459,fhk,200
10460,mjd,913
10461,nts,536
10462,fty,92
10463,brt,211
10464,ynn,561
10465,wcs,933
10466,kxw,214
10467,hyx,910
10468,snz,308
10469,pys,33
10470,gbb,660
10471,ckg,566
10472,hcg,290
10473,pfl,999
10474,prw,958
10475,xts,257
10476,gdr,207
10477,mpr,577
10478,rxl,519
10479,xwz,787
10480,pzl,950
10481,dps,371
10482,gpg,445
10483,dmx,717
10484,xny,49
10485,nwd,43
10486,jwq,279
10487,fdz,709
10488,gyc,829
10489,yrr,714
10490,jhn,523
10491,wqn,938
10492,gpt,541
10493,tkb,171
10494,tkf,651
10495,lgs,52
10496,zrt,86
10497,qkh,827
10498,lqm,739
10499,xzn,766
10500,krn,934
10501,klh,971
10502,pfn,188
10503,rly,826
10504,kbt,879
10505,lhr,52
10506,gys,324
10507,fpj,407
10508,npf,680
10509,wnj,927
10510,pjj,32
10511,mmq,885
10512,ykm,502
10513,fzn,889
10514,mky,888
10515,lnn,336
10516,slh,675
10517,pfq,981
10518,btp,641
10519,yys,446
10520,kzy,82
10521,ytc,131
10522,xzr,679
10523,xcq,565
10524,dtp,923
10525,jsy,111
10526,twp,921
10527,qxq,836
10528,prq,158
10529,yrd,23
10530,rmh,142
10531,dyf,282
10532,sgp,1
10533,mnh,833
10534,bnc,483
10535,yxh,356
10536,ntm,480
10537,ytc,592
10538,gry,341
10539,bns,400
10540,qrh,139
10541,jzj,145
10542,rdq,287
10543,thw,757
10544,dml,853
10545,hrk,415
10546,qqg,619
10547,nbn,17
10548,ysl,954
10549,kfb,620
10550,ysh,262
10551,tjz,781
10552,crr,219
10553,lld,293
10554,bgg,7
10555,ftp,568
10556,mkb,35
10557,nrr,829
10558,mwy,10
10559,zym,890
10560,sgx,10
10561,tqf,785
10562,tqj,709
10563,bqk,79
10564,ftq,815
10565,nbc,696
10566,gwf,16
10567,rfb,61
10568,bzc,730
10569,hjj,338
10570,msj,940
10571,spj,86
10572,ylx,605
10573,dxb,205
10574,nyd,867
10575,djf,364
10576,qrp,621
10577,tyk,530
10578,gfp,737
10579,byb,776
10580,djq,357
10581,kwg,864
10582,hcm,288
10583,zlc,524
10584,lqg,168
10585,fpf,263
10586,trn,356
10587,xrr,944
10588,xnp,171
10589,ncm,443
10590,myq,770
10591,dcf,550
10592,bxk,710
10593,wkg,245
10594,dwg,305
10595,bdt,693
10596,ltp,180
10597,yss,613
10598,gnz,725
10599,mck,409
10600,jry,517
10601,swp,886
10602,qkh,278
10603,mts,455
10604,dws,916
10605,bkx,357
10606,jct,272
10607,zpq,630
10608,fnc,527
10609,wsf,629
10610,myb,660
10611,zfq,538
10612,cpr,562
10613,gyt,895
10614,lsn,965
10615,sjy,381
10616,gsp,669
10617,ncj,40
10618,wky,877
10619,flt,564
10620,bmp,384
10621,fhr,214
10622,msq,44
10623,gng,528
10624,jyb,632
10625,gcs,926
10626,ztp,814
10627,djs,244
10628,dss,842
10629,kmc,206
10630,nwm,416
10631,qxh,470
10632,hlf,137
10633,ctr,943
10634,spp,995
10635,bhl,755
10636,lsx,114
10637,jgc,353
10638,ntg,317
10639,rxf,59
10640,pkf,475
10641,qmt,385
10642,fhh,17
10643,zkr,453
10644,xnk,756
10645,xyj,94
10646,ypp,431
10647,cjx,6
10648,yyy,288
10649,jjs,707
10650,xzl,827
10651,rkf,271
10652,tfk,616
10653,rkd,255
10654,wgb,708
10655,gwy,489
10656,tnb,414
10657,cnw,431
10658,gtr,312
10659,bbp,403
10660,mhq,113
10661,cqy,572
10662,dht,190
10663,qfc,349
10664,plp,433
10665,mxg,297
10666,ddt,71
10667,kwy,200
10668,bxr,62
10669,dyc,988
10670,bdd,379
10671,lmc,550
10672,yfc,611
10673,qtl,661
10674,pzq,849
10675,bwn,917
10676,gph,600
10677,mtr,757
10678,gzq,644
10679,pbh,862
10680,yjh,724
10681,bby,557
10682,dry,798
10683,wfm,961
10684,qtt,186
10685,hgs,235
10686,try,261
10687,wlc,255
10688,pqn,848
10689,lrb,472
10690,scl,679
10691,xyx,274
10692,xmm,237
10693,cmn,599
10694,fdj,356
10695,krh,29
10696,hkp,368
10697,wnx,550
10698,blx,906
10699,bjl,715
10700,nzg,765
10701,mkn,251
10702,rqn,272
10703,pny,711
10704,tkj,339
10705,zgz,36
10706,zkg,444
10707,wmn,899
10708,jmk,366
10709,pbm,792
10710,gbf,840
10711,mcz,23
10712,chz,135
10713,cnt,777
10714,kxz,325
10715,kbs,646
10716,qps,623
10717,dhn,689
10718,xmz,255
10719,jjm,479
10720,qmn,496
10721,zxx,24
10722,gmr,340
10723,bbz,925
10724,ywg,393
10725,fll,812
10726,mrd,204
10727,ytm,446
10728,yhp,392
10729,tnc,217
10730,frs,510
10731,zwt,110
10732,llr,646
10733,nyk,383
10734,xdf,485
10735,lrl,415
10736,kks,128
10737,yhr,739
10738,nft,286
10739,xyp,801
10740,mpt,450
10741,bnk,564
10742,qkc,334
10743,gkn,5
10744,snm,909
10745,pst,260
10746,hmc,98
10747,qzn,791
10748,mgg,740
10749,kpf,215
10750,kxq,583
10751,qql,316
10752,wnm,293
10753,rmp,408
10754,czm,220
10755,gsr,363
10756,ykg,111
10757,tns,305
10758,npj,431
10759,whx,392
10760,qkh,64
10761,ndy,134
10762,pqt,63
10763,thq,978
10764,byk,975
10765,hyn,341
10766,rys,986
10767,lbs,267
10768,zxw,444
10769,xgz,594
10770,ryc,444
10771,pqn,741
10772,gtl,900
10773,nhx,114
10774,jbh,199
10775,njh,991
10776,nsl,203
10777,qbd,431
10778,yfy,440
10779,nrh,198
10780,hyx,242
10781,xht,193
10782,jln,483
10783,zds,604
10784,nsg,673
10785,dnm,72
10786,gqj,806
10787,pgw,487
10788,zrc,24
10789,nqr,562
10790,ppc,483
10791,kkd,824
10792,ssn,438
10793,npy,993
10794,pbd,341
10795,kzl,91
10796,ddd,295
10797,kyb,16
10798,mqd,352
10799,ztn,948
10800,qph,441
10801,rxn,898
10802,spm,59
10803,xjp,973
10804,znp,432
10805,hjs,587
10806,ssr,756
10807,cgn,610
10808,hqf,523
10809,tqr,63
10810,kyj,655
10811,bpc,166
10812,jxb,9
10813,ngx,324
10814,spf,831
10815,gtl,339
10816,mpl,215
10817,bdx,366
10818,tqc,385
10819,jnh,858
10820,rqt,224
10821,ygr,737
10822,fmg,154
10823,xxh,778
10824,mlc,622
10825,slw,911
10826,bnj,261
10827,hnm,848
10828,byh,348
10829,bsp,711
10830,mcy,440
10831,jtt,228
10832,ffy,319
10833,smp,499
10834,dmh,944
10835,rwg,30
10836,dzd,791
10837,xqm,473
10838,qtl,681
10839,yyk,921
10840,jzc,973
10841,qyw,305
10842,zfz,22
10843,jzd,543
10844,gmf,935
10845,myz,91
10846,xfx,828
10847,bbj,901
10848,knx,731
10849,lgy,361
10850,slk,70
10851,qyr,730
10852,qsq,281
10853,pyn,560
10854,byd,298
10855,hkb,811
10856,hxy,173
10857,qpb,96
10858,ksq,221
10859,fyy,944
10860,kzt,717
10861,zmx,422
10862,tlg,623
10863,lcd,616
10864,bgr,664
10865,bkt,616
10866,dyx,214
10867,fnz,53
10868,jsh,746
10869,rtz,976
10870,qfx,173
10871,ypq,550
10872,dqt,222
10873,djk,68
10874,smq,306
10875,pfd,221
10876,cyg,116
10877,sgn,790
10878,rkq,2
10879,dky,576
10880,dmj,83
10881,lfj,94
10882,lrh,44
10883,pzc,798
10884,bks,499
10885,bnj,869
10886,ybj,453
10887,fhy,760
10888,rzt,719
10889,ccr,423
10890,zbf,705
10891,qdd,461
10892,sxf,607
10893,nhc,192
10894,gnp,120
10895,dld,333
10896,fjn,828
10897,drj,576
10898,rrd,797
10899,fwq,362
10900,drq,236
10901,nst,475
10902,rnb,8
10903,gwm,100
10904,zdd,324
10905,ytf,772
10906,mjs,139
10907,dyc,103
10908,sfz,616
10909,pbb,313
10910,hxw,732
10911,cgw,824
10912,mnz,307
10913,jny,894
10914,kcl,683
10915,fky,61
10916,xyy,803
10917,ryr,486
10918,sxr,80
10919,yfn,812
10920,kjm,790
10921,gnh,425
10922,dzl,335
10923,dsh,199
10924,qrb,922
10925,zpg,798
10926,pxx,17
10927,lqg,761
10928,ths,270
10929,wmn,325
10930,sxr,145
10931,hly,737
10932,zcq,777
10933,fcq,652
10934,cnk,335
10935,cdl,302
10936,wrk,790
10937,hnp,421
10938,wsq,846
10939,xct,711
10940,kpm,218
10941,bbp,518
10942,jqb,157
10943,pcq,714
10944,hyt,165
10945,lqp,204
10946,ygd,542
10947,dlf,329
10948,zbg,446
10949,npq,208
10950,bwz,535
10951,dgr,456
10952,hsj,127
10953,zmj,746
10954,rlk,17
10955,lzg,406
10956,fkz,506
10957,dqs,353
10958,dzz,257
10959,zdr,551
10960,rwp,75
10961,hjx,192
10962,mxn,549
10963,dqs,283
10964,jhd,177
10965,wlp,736
10966,tfz,56
10967,cbb,631
10968,bpq,250
10969,nyt,421
10970,jjf,210
10971,mjc,632
10972,gwg,346
10973,hkf,154
10974,wlw,766
10975,wdn,503
10976,sft,607
10977,qhf,832
10978,qbz,627
10979,szr,700
10980,ccc,140
10981,rkh,428
10982,qxl,822
10983,fqs,284
10984,trl,875
10985,ktx,791
10986,tnb,4
10987,xgl,686
10988,fgl,838
10989,tfq,488
10990,zqb,141
10991,tzw,20
10992,twd,682
10993,pfl,617
10994,kdk,659
10995,kbl,984
10996,dtm,161
10997,zkj,918
10998,yrj,143
10999,hkn,689
11000,hxc,644
11001,swp,544
11002,jty,638
11003,hlb,268
11004,nrx,994
11005,pkr,850
11006,nmf,233
11007,bdw,161
11008,bcd,850
11009,dhj,460
11010,wpq,822
11011,cdy,334
11012,bmp,784
11013,yrp,277
11014,lct,454
11015,dzd,73
11016,mmr,182
11017,kjl,242
11018,nsm,283
11019,fxw,725
11020,xdj,302
11021,wmw,977
11022,krm,856
11023,wcy,80
11024,mll,694
11025,hbh,273
11026,ktd,7
11027,mhp,718
11028,ctd,450
11029,lgw,186
11030,dwn,709
11031,yym,671
11032,hck,608
11033,lmt,961
11034,mwp,724
11035,dbh,927
11036,smt,754
11037,zkb,187
11038,lpx,1
11039,clw,660
11040,chm,759
11041,dgx,930
11042,qpz,437
11043,lcz,137
11044,bll,951
11045,dnw,41
11046,wbs,276
11047,xkm,763
11048,dmd,466
11049,ydd,307
11050,pjf,771
11051,mky,734
11052,bxk,311
11053,nqr,900
11054,shq,627
11055,pbf,327
11056,dsg,800
11057,pnd,403
11058,thc,168
11059,wqp,943
11060,tff,44
11061,ccd,967
11062,fyh,954
11063,zps,524
11064,lgk,741
11065,xdh,601
11066,cdg,771
11067,bfr,835
11068,frt,678
11069,stn,200
11070,ptt,356
11071,kks,942
11072,brk,941
11073,fkq,229
11074,nwt,612
11075,msk,154
11076,qqt,254
11077,bjb,707
11078,nrk,877
11079,kry,613
11080,pmm,266
11081,dcc,473
11082,cxz,400
11083,zzc,521
11084,rsw,461
11085,ntf,914
11086,xbw,911
11087,twj,607
11088,fch,164
11089,qkj,457
11090,nyp,340
11091,ssq,300
11092,gdx,707
11093,xhl,446
11094,gsm,372
11095,phn,137
11096,pcy,706
11097,zhw,452
11098,prz,290
11099,mfb,146
11100,kmb,251
11101,fmy,489
11102,ygw,950
11103,dtw,217
11104,dyw,438
11105,fjl,987
11106,mgm,152
11107,cll,769
11108,qrl,275
11109,tzx,203
11110,jxb,537
11111,ydg,4
11112,nsl,710
11113,tdz,832
11114,yrm,644
11115,smj,812
11116,ggr,214
11117,hpq,810
11118,zzt,36
11119,hht,259
11120,tjz,311
11121,mmd,768
11122,pdl,246
11123,ljf,855
11124,bgt,851
11125,pcl,603
11126,pyz,932
11127,gry,561
11128,hcs,711
11129,wzw,743
11130,lyy,54
11131,qff,918
11132,xgt,298
11133,xpq,57
11134,fcm,78
11135,rzp,480
11136,ljb,728
11137,qdg,96
11138,ngf,629
11139,rcq,742
11140,hhb,824
11141,jts,94
11142,hwy,318
11143,tyj,446
11144,khm,646
11145,gtm,255
11146,jqq,473
11147,jrh,671
11148,wzs,424
11149,jkz,242
11150,cck,439
11151,mbh,559
11152,ygh,543
11153,cpx,908
11154,wnc,231
11155,jyt,192
11156,lcb,901
11157,wdy,298
11158,gbs,669
11159,knz,853
11160,ypr,247
11161,ryb,43
11162,qng,580
11163,wqc,458
11164,hmz,528
11165,txp,320
11166,fgw,417
11167,qxy,491
11168,kqg,421
11169,ygj,186
11170,ldl,660
11171,kkl,374
11172,cwl,8
11173,rqn,450
11174,zjy,777
11175,qpz,59
11176,rxf,708
11177,sfj,773
11178,bqp,738
11179,dzs,347
11180,xgh,984
11181,tlz,389
11182,zkk,325
11183,nqs,704
11184,hmn,519
11185,lwq,29
11186,mmc,233
11187,tfd,639
11188,zgx,867
11189,ddj,481
11190,wrd,128
11191,hjz,280
11192,tbp,848
11193,bzz,403
11194,csj,790
11195,crx,815
11196,mcp,585
11197,dmq,720
11198,ycp,952
11199,hwc,706
11200,rnc,314
11201,gbb,708
11202,kkn,818
11203,qbz,122
11204,mlz,48
11205,jhw,77
11206,bgn,873
11207,fjj,316
11208,xmp,143
11209,mfz,373
11210,lmp,35
11211,zjk,525
11212,mst,605
11213,nym,360
11214,qxm,283
11215,ljh,201
11216,fdt,915
11217,qpl,338
11218,nmj,69
11219,wxl,717
11220,mhn,114
11221,jss,312
11222,lch,411
11223,clh,606
11224,xhr,337
11225,mxf,829
11226,mbb,897
11227,fld,24
11228,mnw,906
11229,kqq,54
11230,lpn,42
11231,rsh,207
11232,pzy,983
11233,tct,839
11234,nfd,996
11235,xdg,74
11236,njk,492
11237,rjf,28
11238,gxq,108
11239,sqz,589
11240,hgh,480
11241,zgj,228
11242,lks,769
11243,ltf,429
11244,rlj,970
11245,xfd,176
11246,mjw,837
11247,fzr,311
11248,fjb,481
11249,tlt,758
11250,blf,493
11251,tjl,533
11252,jxn,46
11253,wlr,567
11254,ncc,909
11255,ywc,496
11256,fxq,773
11257,wkb,868
11258,xdr,105
11259,pjg,971
11260,xzh,526
11261,hrt,999
11262,blt,379
11263,nwh,849
11264,pth,534
11265,gwh,671
11266,msq,317
11267,cyt,652
11268,wdc,499
11269,wtn,347
11270,zjr,850
11271,fsn,507
11272,jhw,12
11273,hcq,424
11274,lwg,873
11275,zrh,446
11276,pks,235
11277,lcl,588
11278,rhz,386
11279,psn,5
11280,rms,705
11281,zcn,918
11282,szl,505
11283,yfk,740
11284,hyx,975
11285,ztr,307
11286,dyc,599
11287,zmn,895
11288,qwr,573
11289,tkm,223
11290,rmd,936
11291,jdr,866
11292,ydw,257
11293,nxb,570
11294,dks,425
11295,qss,793
11296,srq,527
11297,cdr,324
11298,zmr,43
11299,zks,711
11300,fhl,894
11301,kww,811
11302,lng,542
11303,xcb,658
11304,bzr,67
11305,msy,260
11306,nmn,792
11307,pgm,302
11308,twr,885
11309,pmg,576
11310,xdn,862
11311,ykq,277
11312,bqp,995
11313,tts,933
11314,bsg,191
11315,nzc,203
11316,ftt,22
11317,flx,690
11318,wwb,254
11319,bwm,222
11320,zky,187
11321,dxn,471
11322,hts,470
11323,fmm,48
11324,gcw,850
11325,zkt,287
11326,pnc,134
11327,pmz,152
11328,qqd,572
11329,trk,308
11330,kqp,865
11331,zqh,346
11332,ykx,230
11333,lgx,531
11334,cdd,78
11335,gsb,849
11336,xzl,895
11337,gkq,332
11338,gtt,9
11339,jlc,90
11340,mbc,528
11341,nth,895
11342,xjh,314
11343,sds,756
11344,sss,356
11345,jxp,237
11346,gdg,174
11347,rqb,338
11348,tdl,423
11349,tfy,714
11350,fyj,325
11351,lrt,974
11352,fgf,188
11353,yzd,697
11354,jfg,215
11355,nrf,28
11356,mdt,388
11357,nxs,181
11358,ljz,949
11359,wfs,598
11360,yjy,659
11361,hnc,36
11362,gts,209
11363,mtq,597
11364,zhm,358
11365,ggz,911
11366,mxb,299
11367,nnp,266
11368,ddk,223
11369,nwy,306
11370,knf,985
11371,bth,336
11372,hsg,797
11373,mbj,448
11374,hqk,36
11375,frz,765
11376,ylj,621
11377,rzf,67
11378,jhn,721
11379,kpg,438
11380,qkr,871
11381,ykh,489
11382,jmz,606
11383,nnr,923
11384,lgj,241
11385,ldl,89
11386,tcx,221
11387,bwb,272
11388,jdj,76
11389,yjd,255
11390,ptk,669
11391,xnh,972
11392,sgj,779
11393,qdx,790
11394,ssz,504
11395,yyw,318
11396,dlf,694
11397,dlp,709
11398,pns,385
11399,sjn,649
11400,ynq,277
11401,sgr,699
11402,cqx,800
11403,kjl,561
11404,nhh,877
11405,jht,236
11406,jrb,381
11407,bsw,845
11408,lmq,794
11409,cst,902
11410,gyj,431
11411,bpl,244
11412,xcd,800
11413,tzr,620
11414,zxp,16
11415,tbl,92
11416,yhb,314
11417,hmx,302
11418,gzg,701
11419,rxl,452
11420,sdd,45
11421,dwr,574
11422,nzn,792
11423,qyc,764
11424,hgq,366
11425,spr,828
11426,ztf,811
11427,nkf,703
11428,mfd,267
11429,ykt,238
11430,hbs,250
11431,cln,566
11432,nlr,132
11433,yyl,149
11434,ltj,958
11435,zwr,867
11436,tzq,628
11437,pcd,333
11438,jhw,903
11439,yhg,785
11440,zdk,989
11441,kmf,226
11442,bfd,699
11443,wbr,992
11444,zfk,907
11445,xlx,324
11446,dqf,83
11447,dwt,879
11448,rly,554
11449,gnf,360
11450,ylz,311
11451,znz,826
11452,lrp,556
11453,tmy,922
11454,cmj,174
11455,xtx,147
11456,gsd,784
11457,ygy,476
11458,shp,474
11459,qtf,91
11460,lfp,60
11461,qrh,224
11462,pws,840
11463,bqr,852
11464,jgh,292
11465,ghm,633
11466,wcc,47
11467,ngp,659
11468,wbp,826
11469,hpg,188
11470,njc,662
11471,fkm,632
11472,nkk,630
11473,xjf,589
11474,nsh,10
11475,kfx,475
11476,jzr,436
11477,jkm,993
11478,blm,755
11479,cbk,260
11480,lgk,854
11481,sqb,366
11482,pwy,363
11483,yly,94
11484,chr,563
11485,ddt,276
11486,rjp,828
11487,hrt,906
11488,tkz,341
11489,jnw,39
11490,fbl,889
11491,xfw,512
11492,yxs,653
11493,mlw,517
11494,zwc,844
11495,pfd,256
11496,bkm,15
11497,snr,361
11498,yjt,399
11499,fzk,837
11500,dcb,302
11501,xrl,134
11502,dpg,341
11503,wcj,292
11504,gth,984
11505,yjf,9
11506,shm,632
11507,bsh,285
11508,hms,664
11509,zlt,850
11510,lmp,776
11511,kdh,565
11512,fdd,608
11513,gjh,936
11514,lcj,967
11515,wpf,183
11516,ykk,371
11517,fhl,276
11518,mwt,785
11519,cpd,945
11520,cls,599
11521,nzj,102
11522,hyf,392
11523,mbc,974
11524,hjp,95
11525,fks,49
11526,zlh,490
11527,lrq,47
11528,xmj,832
11529,dsh,941
11530,gws,969
11531,jkp,645
11532,fhz,233
11533,lqw,657
11534,wch,694
11535,gfq,200
11536,xqd,387
11537,nbm,844
11538,wkt,448
11539,dkp,258
11540,gfg,637
11541,dfr,660
11542,qrr,835
11543,zdf,541
11544,rss,857
11545,rbw,493
11546,qlc,83
11547,bkx,136
11548,kgs,666
11549,brx,246
11550,dnp,583
11551,fjx,538
11552,ldg,795
11553,sfc,992
11554,bjp,105
11555,ybc,54
11556,spr,14
11557,gzh,41
11558,qgl,665
11559,dsc,190
11560,pdb,597
11561,bjw,177
11562,dbk,508
11563,klw,328
11564,cwt,760
11565,phl,12
11566,bbp,737
11567,wpt,429
11568,dqs,435
11569,wnc,125
11570,mcn,543
11571,srs,162
11572,pxh,138
11573,xtl,464
11574,wnf,942
11575,rqx,364
11576,txq,737
11577,yyz,311
11578,qrs,922
11579,jll,604
11580,qtz,805
11581,hhm,366
11582,yxw,993
11583,cwt,676
11584,lsl,436
11585,xbh,588
11586,wfl,382
11587,pss,559
11588,gjq,883
11589,mzw,115
11590,nzq,72
11591,gpl,913
11592,zch,90
11593,gff,376
11594,txg,41
11595,hfk,885
11596,bdk,74
11597,sng,203
11598,xxk,164
11599,hxj,831
11600,ygt,213
11601,dff,266
11602,tqx,425
11603,gjl,181
11604,bhq,103
11605,xwm,855
11606,cxl,269
11607,wxp,44
11608,fdc,739
11609,xmm,657
11610,xph,745
11611,yfb,674
11612,gry,846
11613,dpx,378
11614,zrn,332
11615,jdb,478
11616,glt,890
11617,fbm,339
11618,mmd,93
11619,kwk,172
11620,ngm,114
11621,xqp,313
11622,lqn,981
11623,hrc,32
11624,yll,483
11625,pdq,918
11626,wpl,57
11627,xmd,436
11628,kns,405
11629,bll,354
11630,zzj,364
11631,grt,69
11632,zlf,66
11633,qwd,399
11634,qjm,103
11635,ldh,270
11636,wlz,311
11637,ztj,314
11638,nrd,745
11639,zwy,920
11640,xqk,597
11641,jcd,149
11642,wcj,177
11643,xsy,854
11644,dcm,452
11645,nhp,86
11646,gjh,126
11647,cjn,511
11648,bgt,982
11649,lqh,433
11650,qpj,2
11651,tkn,288
11652,ktn,447
11653,yfh,678
11654,wgg,435
11655,mty,792
11656,znk,581
11657,xhj,206
11658,gpx,53
11659,yqh,89
11660,mfy,662
11661,sls,884
11662,wgp,204
11663,nny,462
11664,xkx,841
11665,yrp,810
11666,cdp,202
11667,kxz,27
11668,xlt,684
11669,hks,667
11670,ngx,330
11671,zdx,261
11672,jjc,649
11673,lqh,752
11674,gms,352
11675,mbb,435
11676,cnb,815
11677,pwk,227
11678,wxc,712
11679,kqr,336
11680,qhs,965
11681,rrb,339
11682,wwl,713
11683,cpj,768
11684,sxl,694
11685,lfz,284
11686,tjg,690
11687,ksn,575
11688,gkg,442
11689,bgy,240
11690,xnt,803
11691,mgz,916
11692,cjp,491
11693,tjb,705
11694,mww,947
11695,xrr,102
11696,kjn,714
11697,jmy,841
11698,kls,875
11699,ymn,53
11700,lfs,640
11701,hnj,762
11702,dlc,741
11703,qmn,66
11704,jwn,491
11705,hcf,639
11706,qxb,330
11707,ntp,207
11708,zff,702
11709,xcz,784
11710,ywr,245
11711,qpd,912
11712,bfk,678
11713,ksx,364
11714,sfp,295
11715,qsd,727
11716,bzp,546
11717,dyn,59
11718,qfw,815
11719,fdn,447
11720,kml,113
11721,qdg,518
11722,pmr,917
11723,jpx,89
11724,cbx,972
11725,pjw,47
11726,cjh,353
11727,wpd,685
11728,ghf,890
11729,jhn,437
11730,wpy,643
11731,btj,424
11732,dnh,587
11733,ynz,783
11734,fbz,227
11735,wmk,772
11736,dxy,215
11737,nhm,567
11738,ykw,260
11739,wcn,774
11740,ydt,978
11741,dkb,932
11742,mjx,551
11743,bwf,896
11744,yfs,791
11745,mmn,324
11746,scp,763
11747,xdp,400
11748,qmc,244
11749,pnj,803
11750,mwg,433
11751,bbk,568
11752,ljp,787
11753,crh,200
11754,pjy,428
11755,qyx,769
11756,tmx,101
11757,rjn,352
11758,fwm,622
11759,lds,890
11760,lwg,282
11761,mgn,973
11762,fmy,600
11763,lhw,30
11764,dkd,869
11765,zfn,489
11766,snn,97
11767,jlt,714
11768,gdb,439
11769,jcb,460
11770,prc,515
11771,xsm,672
11772,ssn,241
11773,whq,238
11774,qxf,524
11775,mdp,123
11776,rsk,663
11777,gty,360
11778,hbs,634
11779,hll,104
11780,dyz,595
11781,jgs,620
11782,mnh,242
11783,klb,402
11784,mpn,855
11785,rnr,166
11786,ycs,106
11787,bwh,493
11788,qkf,228
11789,sqz,772
11790,pln,847
11791,xnk,671
11792,tdd,174
11793,wtx,599
11794,cfd,628
11795,rsp,256
11796,psn,882
11797,ggq,963
11798,dzp,157
11799,zlg,704
11800,pwj,511
11801,xyc,286
11802,xnm,937
11803,pmd,247
11804,lpt,447
11805,lmc,552
11806,bll,303
11807,ryq,801
11808,yjm,907
11809,msr,959
11810,tlc,726
11811,sfh,944
11812,fth,632
11813,gdc,617
11814,xzz,983
11815,bgd,197
11816,ctf,891
11817,cdw,386
11818,lwm,493
11819,ljw,412
11820,xyg,361
11821,jdm,194
11822,rbf,969
11823,fgb,22
11824,tml,165
11825,msq,93
11826,jrl,70
11827,qkj,988
11828,smh,174
11829,pmm,451
11830,pwn,684
11831,sdd,659
11832,jxt,865
11833,ygd,720
11834,jhg,803
11835,czx,62
11836,nzd,877
11837,nzg,414
11838,cdn,948
11839,rtp,225
